stimmbezirk,stimmbezirkNr,partei,listenNr,stimmen,erreichterPlatz
Stimmbezirk 20,20,FW,9,8,23
Stimmbezirk 20,20,FW,10,9,20
Stimmbezirk 20,20,FW,11,13,11
Stimmbezirk 20,20,FW,12,11,13
Stimmbezirk 20,20,FW,13,8,24
Stimmbezirk 20,20,FW,14,14,9
Stimmbezirk 20,20,FW,15,11,14
Stimmbezirk 20,20,FW,16,10,16
Stimmbezirk 20,20,FW,17,13,12
Stimmbezirk 20,20,FW,18,9,21
Stimmbezirk 20,20,FW,19,15,7
Stimmbezirk 20,20,FW,20,18,4
Stimmbezirk 20,20,FW,21,10,17
Stimmbezirk 20,20,FW,22,8,25
Stimmbezirk 20,20,FW,23,8,26
Stimmbezirk 20,20,FW,24,10,18
Stimmbezirk 20,20,FW,25,11,15
Stimmbezirk 20,20,FW,26,6,29
Stimmbezirk 20,20,FW,27,9,22
Stimmbezirk 20,20,FW,28,6,30
Stimmbezirk 20,20,FW,29,7,28
Stimmbezirk 20,20,FW,30,8,27
Stimmbezirk 20,20,AfD,1,14,2
Stimmbezirk 20,20,AfD,2,14,3
Stimmbezirk 20,20,AfD,3,14,4
Stimmbezirk 20,20,AfD,4,0,23
Stimmbezirk 20,20,AfD,5,11,7
Stimmbezirk 20,20,AfD,6,14,5
Stimmbezirk 20,20,AfD,7,17,1
Stimmbezirk 20,20,AfD,8,12,6
Stimmbezirk 20,20,AfD,9,6,14
Stimmbezirk 20,20,AfD,10,9,8
Stimmbezirk 20,20,AfD,11,8,9
Stimmbezirk 20,20,AfD,12,8,10
Stimmbezirk 20,20,AfD,13,5,16
Stimmbezirk 20,20,AfD,14,8,11
Stimmbezirk 20,20,AfD,15,5,17
Stimmbezirk 20,20,AfD,16,8,12
Stimmbezirk 20,20,AfD,17,7,13
Stimmbezirk 20,20,AfD,18,4,19
Stimmbezirk 20,20,AfD,19,4,20
Stimmbezirk 20,20,AfD,20,4,21
Stimmbezirk 20,20,AfD,21,5,18
Stimmbezirk 20,20,AfD,22,4,22
Stimmbezirk 20,20,AfD,23,6,15
Stimmbezirk 20,20,SPD,1,86,1
Stimmbezirk 20,20,SPD,2,37,5
Stimmbezirk 20,20,SPD,3,60,2
Stimmbezirk 20,20,SPD,4,35,7
Stimmbezirk 20,20,SPD,5,37,6
Stimmbezirk 20,20,SPD,6,50,4
Stimmbezirk 20,20,SPD,7,33,9
Stimmbezirk 20,20,SPD,8,35,8
Stimmbezirk 20,20,SPD,9,53,3
Stimmbezirk 20,20,SPD,10,33,10
Stimmbezirk 20,20,SPD,11,23,18
Stimmbezirk 20,20,SPD,12,21,19
Stimmbezirk 20,20,SPD,13,26,14
Stimmbezirk 20,20,SPD,14,20,24
Stimmbezirk 20,20,SPD,15,28,12
Stimmbezirk 20,20,SPD,16,29,11
Stimmbezirk 20,20,SPD,17,21,20
Stimmbezirk 20,20,SPD,18,21,21
Stimmbezirk 20,20,SPD,19,21,22
Stimmbezirk 20,20,SPD,20,24,15
Stimmbezirk 20,20,SPD,21,27,13
Stimmbezirk 20,20,SPD,22,20,25
Stimmbezirk 20,20,SPD,23,15,28
Stimmbezirk 20,20,SPD,24,21,23
Stimmbezirk 20,20,SPD,25,14,29
Stimmbezirk 20,20,SPD,26,19,26
Stimmbezirk 20,20,SPD,27,24,16
Stimmbezirk 20,20,SPD,28,18,27
Stimmbezirk 20,20,SPD,29,14,30
Stimmbezirk 20,20,SPD,30,24,17
Stimmbezirk 20,20,FDP,1,23,1
Stimmbezirk 20,20,FDP,2,14,4
Stimmbezirk 20,20,FDP,3,12,7
Stimmbezirk 20,20,FDP,4,23,2
Stimmbezirk 20,20,FDP,5,9,16
Stimmbezirk 20,20,FDP,6,14,5
Stimmbezirk 20,20,FDP,7,9,17
Stimmbezirk 20,20,FDP,8,11,12
Stimmbezirk 20,20,FDP,9,14,6
Stimmbezirk 20,20,FDP,10,12,8
Stimmbezirk 20,20,FDP,11,11,13
Stimmbezirk 20,20,FDP,12,9,18
Stimmbezirk 20,20,FDP,13,8,22
Stimmbezirk 20,20,FDP,14,8,23
Stimmbezirk 20,20,FDP,15,8,24
Stimmbezirk 20,20,FDP,16,8,25
Stimmbezirk 20,20,FDP,17,9,19
Stimmbezirk 20,20,FDP,18,8,26
Stimmbezirk 20,20,FDP,19,12,9
Stimmbezirk 20,20,FDP,20,8,27
Stimmbezirk 20,20,FDP,21,8,28
Stimmbezirk 20,20,FDP,22,12,10
Stimmbezirk 20,20,FDP,23,11,14
Stimmbezirk 20,20,FDP,24,8,29
Stimmbezirk 20,20,FDP,25,9,20
Stimmbezirk 20,20,FDP,26,11,15
Stimmbezirk 20,20,FDP,27,9,21
Stimmbezirk 20,20,FDP,28,15,3
Stimmbezirk 20,20,FDP,29,8,30
Stimmbezirk 20,20,FDP,30,12,11
Stimmbezirk 21,21,CSU,1,117,1
Stimmbezirk 21,21,CSU,2,95,4
Stimmbezirk 21,21,CSU,3,82,5
Stimmbezirk 21,21,CSU,4,98,3
Stimmbezirk 21,21,CSU,5,75,8
Stimmbezirk 21,21,CSU,6,75,9
Stimmbezirk 21,21,CSU,7,78,7
Stimmbezirk 21,21,CSU,8,103,2
Stimmbezirk 21,21,CSU,9,75,10
Stimmbezirk 21,21,CSU,10,81,6
Stimmbezirk 21,21,CSU,11,63,18
Stimmbezirk 21,21,CSU,12,70,14
Stimmbezirk 21,21,CSU,13,56,22
Stimmbezirk 21,21,CSU,14,73,12
Stimmbezirk 21,21,CSU,15,61,19
Stimmbezirk 21,21,CSU,16,59,20
Stimmbezirk 21,21,CSU,17,58,21
Stimmbezirk 21,21,CSU,18,74,11
Stimmbezirk 21,21,CSU,19,73,13
Stimmbezirk 21,21,CSU,20,66,16
Stimmbezirk 21,21,CSU,21,51,24
Stimmbezirk 21,21,CSU,22,69,15
Stimmbezirk 21,21,CSU,23,44,29
Stimmbezirk 21,21,CSU,24,46,28
Stimmbezirk 21,21,CSU,25,65,17
Stimmbezirk 21,21,CSU,26,51,25
Stimmbezirk 21,21,CSU,27,47,27
Stimmbezirk 21,21,CSU,28,55,23
Stimmbezirk 21,21,CSU,29,51,26
Stimmbezirk 21,21,CSU,30,43,30
Stimmbezirk 21,21,Grüne,1,78,3
Stimmbezirk 21,21,Grüne,2,71,6
Stimmbezirk 21,21,Grüne,3,79,2
Stimmbezirk 21,21,Grüne,4,69,7
Stimmbezirk 21,21,Grüne,5,74,4
Stimmbezirk 21,21,Grüne,6,97,1
Stimmbezirk 21,21,Grüne,7,56,9
Stimmbezirk 21,21,Grüne,8,54,10
Stimmbezirk 21,21,Grüne,9,65,8
Stimmbezirk 21,21,Grüne,10,72,5
Stimmbezirk 21,21,Grüne,11,44,13
Stimmbezirk 21,21,Grüne,12,44,14
Stimmbezirk 21,21,Grüne,13,54,11
Stimmbezirk 21,21,Grüne,14,36,20
Stimmbezirk 21,21,Grüne,15,45,12
Stimmbezirk 21,21,Grüne,16,40,16
Stimmbezirk 21,21,Grüne,17,37,19
Stimmbezirk 21,21,Grüne,18,33,26
Stimmbezirk 21,21,Grüne,19,36,21
Stimmbezirk 21,21,Grüne,20,34,23
Stimmbezirk 21,21,Grüne,21,34,24
Stimmbezirk 21,21,Grüne,22,44,15
Stimmbezirk 21,21,Grüne,23,33,27
Stimmbezirk 21,21,Grüne,24,38,18
Stimmbezirk 21,21,Grüne,25,31,28
Stimmbezirk 21,21,Grüne,26,34,25
Stimmbezirk 21,21,Grüne,27,36,22
Stimmbezirk 21,21,Grüne,28,29,30
Stimmbezirk 21,21,Grüne,29,40,17
Stimmbezirk 21,21,Grüne,30,31,29
Stimmbezirk 21,21,FW,1,56,1
Stimmbezirk 21,21,FW,2,30,2
Stimmbezirk 21,21,FW,3,20,4
Stimmbezirk 21,21,FW,4,13,16
Stimmbezirk 21,21,FW,5,22,3
Stimmbezirk 21,21,FW,6,14,14
Stimmbezirk 21,21,FW,7,18,6
Stimmbezirk 21,21,FW,8,13,17
Stimmbezirk 21,21,FW,9,13,18
Stimmbezirk 21,21,FW,10,13,19
Stimmbezirk 21,21,FW,11,19,5
Stimmbezirk 21,21,FW,12,11,23
Stimmbezirk 21,21,FW,13,13,20
Stimmbezirk 21,21,FW,14,11,24
Stimmbezirk 21,21,FW,15,16,10
Stimmbezirk 21,21,FW,16,11,25
Stimmbezirk 21,21,FW,17,16,11
Stimmbezirk 21,21,FW,18,10,27
Stimmbezirk 21,21,FW,19,17,7
Stimmbezirk 21,21,FW,20,11,26
Stimmbezirk 21,21,FW,21,16,12
Stimmbezirk 21,21,FW,22,14,15
Stimmbezirk 21,21,FW,23,12,22
Stimmbezirk 21,21,FW,24,17,8
Stimmbezirk 21,21,FW,25,17,9
Stimmbezirk 21,21,FW,26,10,28
Stimmbezirk 21,21,FW,27,9,29
Stimmbezirk 21,21,FW,28,9,30
Stimmbezirk 21,21,FW,29,15,13
Stimmbezirk 21,21,FW,30,13,21
Stimmbezirk 21,21,AfD,1,10,3
Stimmbezirk 21,21,AfD,2,10,4
Stimmbezirk 21,21,AfD,3,19,1
Stimmbezirk 21,21,AfD,4,0,23
Stimmbezirk 21,21,AfD,5,13,2
Stimmbezirk 21,21,AfD,6,10,5
Stimmbezirk 21,21,AfD,7,10,6
Stimmbezirk 21,21,AfD,8,5,9
Stimmbezirk 21,21,AfD,9,5,10
Stimmbezirk 21,21,AfD,10,5,11
Stimmbezirk 21,21,AfD,11,5,12
Stimmbezirk 21,21,AfD,12,5,13
Stimmbezirk 21,21,AfD,13,5,14
Stimmbezirk 21,21,AfD,14,8,7
Stimmbezirk 21,21,AfD,15,5,15
Stimmbezirk 21,21,AfD,16,5,16
Stimmbezirk 21,21,AfD,17,5,17
Stimmbezirk 21,21,AfD,18,5,18
Stimmbezirk 21,21,AfD,19,5,19
Stimmbezirk 21,21,AfD,20,5,20
Stimmbezirk 21,21,AfD,21,8,8
Stimmbezirk 21,21,AfD,22,5,21
Stimmbezirk 21,21,AfD,23,5,22
Stimmbezirk 21,21,SPD,1,79,1
Stimmbezirk 21,21,SPD,2,35,4
Stimmbezirk 21,21,SPD,3,48,2
Stimmbezirk 21,21,SPD,4,27,12
Stimmbezirk 21,21,SPD,5,29,10
Stimmbezirk 21,21,SPD,6,47,3
Stimmbezirk 21,21,SPD,7,25,20
Stimmbezirk 21,21,SPD,8,31,5
Stimmbezirk 21,21,SPD,9,27,13
Stimmbezirk 21,21,SPD,10,30,8
Stimmbezirk 21,21,SPD,11,23,24
Stimmbezirk 21,21,SPD,12,25,21
Stimmbezirk 21,21,SPD,13,26,16
Stimmbezirk 21,21,SPD,14,27,14
Stimmbezirk 21,21,SPD,15,26,17
Stimmbezirk 21,21,SPD,16,31,6
Stimmbezirk 21,21,SPD,17,21,26
Stimmbezirk 21,21,SPD,18,30,9
Stimmbezirk 21,21,SPD,19,24,22
Stimmbezirk 21,21,SPD,20,29,11
Stimmbezirk 21,21,SPD,21,26,18
Stimmbezirk 21,21,SPD,22,23,25
Stimmbezirk 21,21,SPD,23,27,15
Stimmbezirk 21,21,SPD,24,21,27
Stimmbezirk 21,21,SPD,25,18,29
Stimmbezirk 21,21,SPD,26,19,28
Stimmbezirk 21,21,SPD,27,31,7
Stimmbezirk 21,21,SPD,28,24,23
Stimmbezirk 21,21,SPD,29,26,19
Stimmbezirk 21,21,SPD,30,17,30
Stimmbezirk 21,21,FDP,1,17,1
Stimmbezirk 21,21,FDP,2,10,4
Stimmbezirk 21,21,FDP,3,11,3
Stimmbezirk 21,21,FDP,4,14,2
Stimmbezirk 21,21,FDP,5,7,6
Stimmbezirk 21,21,FDP,6,7,7
Stimmbezirk 21,21,FDP,7,4,14
Stimmbezirk 21,21,FDP,8,4,15
Stimmbezirk 21,21,FDP,9,4,16
Stimmbezirk 21,21,FDP,10,6,9
Stimmbezirk 21,21,FDP,11,7,8
Stimmbezirk 21,21,FDP,12,4,17
Stimmbezirk 21,21,FDP,13,6,10
Stimmbezirk 21,21,FDP,14,3,20
Stimmbezirk 21,21,FDP,15,4,18
Stimmbezirk 21,21,FDP,16,6,11
Stimmbezirk 21,21,FDP,17,3,21
Stimmbezirk 21,21,FDP,18,3,22
Stimmbezirk 21,21,FDP,19,3,23
Stimmbezirk 21,21,FDP,20,3,24
Stimmbezirk 21,21,FDP,21,3,25
Stimmbezirk 21,21,FDP,22,6,12
Stimmbezirk 21,21,FDP,23,3,26
Stimmbezirk 21,21,FDP,24,3,27
Stimmbezirk 21,21,FDP,25,3,28
Stimmbezirk 21,21,FDP,26,3,29
Stimmbezirk 21,21,FDP,27,6,13
Stimmbezirk 21,21,FDP,28,9,5
Stimmbezirk 21,21,FDP,29,3,30
Stimmbezirk 21,21,FDP,30,4,19
Stimmbezirk 22,22,CSU,1,121,1
Stimmbezirk 22,22,CSU,2,72,10
Stimmbezirk 22,22,CSU,3,74,8
Stimmbezirk 22,22,CSU,4,82,5
Stimmbezirk 22,22,CSU,5,70,11
Stimmbezirk 22,22,CSU,6,78,6
Stimmbezirk 22,22,CSU,7,89,3
Stimmbezirk 22,22,CSU,8,67,13
Stimmbezirk 22,22,CSU,9,92,2
Stimmbezirk 22,22,CSU,10,85,4
Stimmbezirk 22,22,CSU,11,58,21
Stimmbezirk 22,22,CSU,12,76,7
Stimmbezirk 22,22,CSU,13,59,18
Stimmbezirk 22,22,CSU,14,65,14
Stimmbezirk 22,22,CSU,15,63,16
Stimmbezirk 22,22,CSU,16,61,17
Stimmbezirk 22,22,CSU,17,68,12
Stimmbezirk 22,22,CSU,18,65,15
Stimmbezirk 22,22,CSU,19,74,9
Stimmbezirk 22,22,CSU,20,44,28
Stimmbezirk 22,22,CSU,21,52,24
Stimmbezirk 22,22,CSU,22,59,19
Stimmbezirk 22,22,CSU,23,44,29
Stimmbezirk 22,22,CSU,24,49,25
Stimmbezirk 22,22,CSU,25,59,20
Stimmbezirk 22,22,CSU,26,53,23
Stimmbezirk 22,22,CSU,27,49,26
Stimmbezirk 22,22,CSU,28,55,22
Stimmbezirk 22,22,CSU,29,42,30
Stimmbezirk 22,22,CSU,30,46,27
Stimmbezirk 22,22,Grüne,1,96,1
Stimmbezirk 22,22,Grüne,2,74,4
Stimmbezirk 22,22,Grüne,3,73,5
Stimmbezirk 22,22,Grüne,4,81,2
Stimmbezirk 22,22,Grüne,5,67,6
Stimmbezirk 22,22,Grüne,6,76,3
Stimmbezirk 22,22,Grüne,7,56,12
Stimmbezirk 22,22,Grüne,8,65,7
Stimmbezirk 22,22,Grüne,9,61,9
Stimmbezirk 22,22,Grüne,10,65,8
Stimmbezirk 22,22,Grüne,11,57,10
Stimmbezirk 22,22,Grüne,12,48,22
Stimmbezirk 22,22,Grüne,13,55,13
Stimmbezirk 22,22,Grüne,14,50,16
Stimmbezirk 22,22,Grüne,15,57,11
Stimmbezirk 22,22,Grüne,16,49,21
Stimmbezirk 22,22,Grüne,17,50,17
Stimmbezirk 22,22,Grüne,18,48,23
Stimmbezirk 22,22,Grüne,19,53,14
Stimmbezirk 22,22,Grüne,20,50,18
Stimmbezirk 22,22,Grüne,21,50,19
Stimmbezirk 22,22,Grüne,22,48,24
Stimmbezirk 22,22,Grüne,23,47,25
Stimmbezirk 22,22,Grüne,24,45,27
Stimmbezirk 22,22,Grüne,25,50,20
Stimmbezirk 22,22,Grüne,26,44,28
Stimmbezirk 22,22,Grüne,27,43,29
Stimmbezirk 22,22,Grüne,28,46,26
Stimmbezirk 22,22,Grüne,29,53,15
Stimmbezirk 22,22,Grüne,30,41,30
Stimmbezirk 22,22,FW,1,59,1
Stimmbezirk 22,22,FW,2,57,2
Stimmbezirk 22,22,FW,3,27,6
Stimmbezirk 22,22,FW,4,20,14
Stimmbezirk 22,22,FW,5,19,21
Stimmbezirk 22,22,FW,6,27,7
Stimmbezirk 22,22,FW,7,39,3
Stimmbezirk 22,22,FW,8,20,15
Stimmbezirk 22,22,FW,9,27,8
Stimmbezirk 22,22,FW,10,20,16
Stimmbezirk 22,22,FW,11,20,17
Stimmbezirk 22,22,FW,12,22,12
Stimmbezirk 22,22,FW,13,17,23
Stimmbezirk 22,22,FW,14,24,10
Stimmbezirk 22,22,FW,15,20,18
Stimmbezirk 22,22,FW,16,33,4
Stimmbezirk 22,22,FW,17,19,22
Stimmbezirk 22,22,FW,18,16,27
Stimmbezirk 22,22,FW,19,22,13
Stimmbezirk 22,22,FW,20,27,9
Stimmbezirk 22,22,FW,21,17,24
Stimmbezirk 22,22,FW,22,20,19
Stimmbezirk 22,22,FW,23,14,28
Stimmbezirk 22,22,FW,24,17,25
Stimmbezirk 22,22,FW,25,30,5
Stimmbezirk 22,22,FW,26,20,20
Stimmbezirk 22,22,FW,27,14,29
Stimmbezirk 22,22,FW,28,14,30
Stimmbezirk 22,22,FW,29,17,26
Stimmbezirk 22,22,FW,30,23,11
Stimmbezirk 22,22,AfD,1,17,3
Stimmbezirk 22,22,AfD,2,16,4
Stimmbezirk 22,22,AfD,3,21,1
Stimmbezirk 22,22,AfD,4,0,23
Stimmbezirk 22,22,AfD,5,21,2
Stimmbezirk 22,22,AfD,6,13,6
Stimmbezirk 22,22,AfD,7,15,5
Stimmbezirk 22,22,AfD,8,7,8
Stimmbezirk 22,22,AfD,9,6,14
Stimmbezirk 22,22,AfD,10,6,15
Stimmbezirk 22,22,AfD,11,7,9
Stimmbezirk 22,22,AfD,12,6,16
Stimmbezirk 22,22,AfD,13,6,17
Stimmbezirk 22,22,AfD,14,6,18
Stimmbezirk 22,22,AfD,15,7,10
Stimmbezirk 22,22,AfD,16,6,19
Stimmbezirk 22,22,AfD,17,6,20
Stimmbezirk 22,22,AfD,18,7,11
Stimmbezirk 22,22,AfD,19,6,21
Stimmbezirk 22,22,AfD,20,7,12
Stimmbezirk 22,22,AfD,21,6,22
Stimmbezirk 22,22,AfD,22,7,13
Stimmbezirk 22,22,AfD,23,9,7
Stimmbezirk 22,22,SPD,1,87,1
Stimmbezirk 22,22,SPD,2,42,4
Stimmbezirk 22,22,SPD,3,36,5
Stimmbezirk 22,22,SPD,4,33,6
Stimmbezirk 22,22,SPD,5,32,9
Stimmbezirk 22,22,SPD,6,51,2
Stimmbezirk 22,22,SPD,7,27,17
Stimmbezirk 22,22,SPD,8,29,14
Stimmbezirk 22,22,SPD,9,48,3
Stimmbezirk 22,22,SPD,10,33,7
Stimmbezirk 22,22,SPD,11,30,11
Stimmbezirk 22,22,SPD,12,26,19
Stimmbezirk 22,22,SPD,13,27,18
Stimmbezirk 22,22,SPD,14,26,20
Stimmbezirk 22,22,SPD,15,30,12
Stimmbezirk 22,22,SPD,16,30,13
Stimmbezirk 22,22,SPD,17,28,16
Stimmbezirk 22,22,SPD,18,23,22
Stimmbezirk 22,22,SPD,19,25,21
Stimmbezirk 22,22,SPD,20,23,23
Stimmbezirk 22,22,SPD,21,33,8
Stimmbezirk 22,22,SPD,22,20,27
Stimmbezirk 22,22,SPD,23,31,10
Stimmbezirk 22,22,SPD,24,20,28
Stimmbezirk 22,22,SPD,25,21,25
Stimmbezirk 22,22,SPD,26,20,29
Stimmbezirk 22,22,SPD,27,29,15
Stimmbezirk 22,22,SPD,28,22,24
Stimmbezirk 22,22,SPD,29,20,30
Stimmbezirk 22,22,SPD,30,21,26
Stimmbezirk 22,22,FDP,1,40,1
Stimmbezirk 22,22,FDP,2,16,10
Stimmbezirk 22,22,FDP,3,18,6
Stimmbezirk 22,22,FDP,4,36,2
Stimmbezirk 22,22,FDP,5,28,3
Stimmbezirk 22,22,FDP,6,25,4
Stimmbezirk 22,22,FDP,7,19,5
Stimmbezirk 22,22,FDP,8,18,7
Stimmbezirk 22,22,FDP,9,18,8
Stimmbezirk 22,22,FDP,10,15,11
Stimmbezirk 22,22,FDP,11,15,12
Stimmbezirk 22,22,FDP,12,12,19
Stimmbezirk 22,22,FDP,13,15,13
Stimmbezirk 22,22,FDP,14,12,20
Stimmbezirk 22,22,FDP,15,12,21
Stimmbezirk 22,22,FDP,16,12,22
Stimmbezirk 22,22,FDP,17,12,23
Stimmbezirk 22,22,FDP,18,12,24
Stimmbezirk 22,22,FDP,19,13,17
Stimmbezirk 22,22,FDP,20,12,25
Stimmbezirk 22,22,FDP,21,12,26
Stimmbezirk 22,22,FDP,22,13,18
Stimmbezirk 22,22,FDP,23,15,14
Stimmbezirk 22,22,FDP,24,12,27
Stimmbezirk 22,22,FDP,25,11,28
Stimmbezirk 22,22,FDP,26,11,29
Stimmbezirk 22,22,FDP,27,14,15
Stimmbezirk 22,22,FDP,28,14,16
Stimmbezirk 22,22,FDP,29,11,30
Stimmbezirk 22,22,FDP,30,17,9
Stimmbezirk 23,23,CSU,1,119,1
Stimmbezirk 23,23,CSU,2,70,7
Stimmbezirk 23,23,CSU,3,63,12
Stimmbezirk 23,23,CSU,4,73,6
Stimmbezirk 23,23,CSU,5,54,18
Stimmbezirk 23,23,CSU,6,85,2
Stimmbezirk 23,23,CSU,7,67,10
Stimmbezirk 23,23,CSU,8,68,9
Stimmbezirk 23,23,CSU,9,69,8
Stimmbezirk 23,23,CSU,10,83,3
Stimmbezirk 23,23,CSU,11,56,15
Stimmbezirk 23,23,CSU,12,77,4
Stimmbezirk 23,23,CSU,13,53,19
Stimmbezirk 23,23,CSU,14,60,14
Stimmbezirk 23,23,CSU,15,76,5
Stimmbezirk 23,23,CSU,16,56,16
Stimmbezirk 23,23,CSU,17,50,20
Stimmbezirk 23,23,CSU,18,62,13
Stimmbezirk 23,23,CSU,19,67,11
Stimmbezirk 23,23,CSU,20,43,27
Stimmbezirk 23,23,CSU,21,47,22
Stimmbezirk 23,23,CSU,22,46,23
Stimmbezirk 23,23,CSU,23,41,28
Stimmbezirk 23,23,CSU,24,44,25
Stimmbezirk 23,23,CSU,25,48,21
Stimmbezirk 23,23,CSU,26,46,24
Stimmbezirk 23,23,CSU,27,41,29
Stimmbezirk 23,23,CSU,28,56,17
Stimmbezirk 23,23,CSU,29,44,26
Stimmbezirk 23,23,CSU,30,40,30
Stimmbezirk 23,23,Grüne,1,114,1
Stimmbezirk 23,23,Grüne,2,93,3
Stimmbezirk 23,23,Grüne,3,92,4
Stimmbezirk 23,23,Grüne,4,88,6
Stimmbezirk 23,23,Grüne,5,81,8
Stimmbezirk 23,23,Grüne,6,107,2
Stimmbezirk 23,23,Grüne,7,78,10
Stimmbezirk 23,23,Grüne,8,80,9
Stimmbezirk 23,23,Grüne,9,88,7
Stimmbezirk 23,23,Grüne,10,89,5
Stimmbezirk 23,23,Grüne,11,70,13
Stimmbezirk 23,23,Grüne,12,67,17
Stimmbezirk 23,23,Grüne,13,72,11
Stimmbezirk 23,23,Grüne,14,64,21
Stimmbezirk 23,23,Grüne,15,69,14
Stimmbezirk 23,23,Grüne,16,67,18
Stimmbezirk 23,23,Grüne,17,71,12
Stimmbezirk 23,23,Grüne,18,62,24
Stimmbezirk 23,23,Grüne,19,66,20
Stimmbezirk 23,23,Grüne,20,68,15
Stimmbezirk 23,23,Grüne,21,67,19
Stimmbezirk 23,23,Grüne,22,63,23
Stimmbezirk 23,23,Grüne,23,58,28
Stimmbezirk 23,23,Grüne,24,62,25
Stimmbezirk 23,23,Grüne,25,64,22
Stimmbezirk 23,23,Grüne,26,55,30
Stimmbezirk 23,23,Grüne,27,60,27
Stimmbezirk 23,23,Grüne,28,57,29
Stimmbezirk 23,23,Grüne,29,68,16
Stimmbezirk 23,23,Grüne,30,61,26
Stimmbezirk 23,23,FW,1,29,2
Stimmbezirk 23,23,FW,2,33,1
Stimmbezirk 23,23,FW,3,20,4
Stimmbezirk 23,23,FW,4,11,13
Stimmbezirk 23,23,FW,5,12,12
Stimmbezirk 23,23,FW,6,9,22
Stimmbezirk 23,23,FW,7,27,3
Stimmbezirk 23,23,FW,8,11,14
Stimmbezirk 23,23,FW,9,9,23
Stimmbezirk 23,23,FW,10,13,10
Stimmbezirk 23,23,FW,11,17,5
Stimmbezirk 23,23,FW,12,9,24
Stimmbezirk 23,23,FW,13,10,17
Stimmbezirk 23,23,FW,14,11,15
Stimmbezirk 23,23,FW,15,10,18
Stimmbezirk 23,23,FW,16,10,19
Stimmbezirk 23,23,FW,17,16,6
Stimmbezirk 23,23,FW,18,7,26
Stimmbezirk 23,23,FW,19,15,8
Stimmbezirk 23,23,FW,20,11,16
Stimmbezirk 23,23,FW,21,8,25
Stimmbezirk 23,23,FW,22,15,9
Stimmbezirk 23,23,FW,23,7,27
Stimmbezirk 23,23,FW,24,10,20
Stimmbezirk 23,23,FW,25,16,7
Stimmbezirk 23,23,FW,26,7,28
Stimmbezirk 23,23,FW,27,10,21
Stimmbezirk 23,23,FW,28,7,29
Stimmbezirk 23,23,FW,29,6,30
Stimmbezirk 23,23,FW,30,13,11
Stimmbezirk 23,23,AfD,1,10,1
Stimmbezirk 23,23,AfD,2,10,2
Stimmbezirk 23,23,AfD,3,10,3
Stimmbezirk 23,23,AfD,4,0,23
Stimmbezirk 23,23,AfD,5,10,4
Stimmbezirk 23,23,AfD,6,10,5
Stimmbezirk 23,23,AfD,7,10,6
Stimmbezirk 23,23,AfD,8,5,7
Stimmbezirk 23,23,AfD,9,5,8
Stimmbezirk 23,23,AfD,10,5,9
Stimmbezirk 23,23,AfD,11,5,10
Stimmbezirk 23,23,AfD,12,5,11
Stimmbezirk 23,23,AfD,13,5,12
Stimmbezirk 23,23,AfD,14,5,13
Stimmbezirk 23,23,AfD,15,5,14
Stimmbezirk 23,23,AfD,16,5,15
Stimmbezirk 23,23,AfD,17,5,16
Stimmbezirk 23,23,AfD,18,5,17
Stimmbezirk 23,23,AfD,19,5,18
Stimmbezirk 23,23,AfD,20,5,19
Stimmbezirk 23,23,AfD,21,5,20
Stimmbezirk 23,23,AfD,22,5,21
Stimmbezirk 23,23,AfD,23,5,22
Stimmbezirk 23,23,SPD,1,123,1
Stimmbezirk 23,23,SPD,2,48,5
Stimmbezirk 23,23,SPD,3,61,3
Stimmbezirk 23,23,SPD,4,40,9
Stimmbezirk 23,23,SPD,5,41,7
Stimmbezirk 23,23,SPD,6,74,2
Stimmbezirk 23,23,SPD,7,41,8
Stimmbezirk 23,23,SPD,8,47,6
Stimmbezirk 23,23,SPD,9,49,4
Stimmbezirk 23,23,SPD,10,31,13
Stimmbezirk 23,23,SPD,11,27,17
Stimmbezirk 23,23,SPD,12,34,11
Stimmbezirk 23,23,SPD,13,32,12
Stimmbezirk 23,23,SPD,14,29,15
Stimmbezirk 23,23,SPD,15,38,10
Stimmbezirk 23,23,SPD,16,25,19
Stimmbezirk 23,23,SPD,17,25,20
Stimmbezirk 23,23,SPD,18,28,16
Stimmbezirk 23,23,SPD,19,26,18
Stimmbezirk 23,23,SPD,20,31,14
Stimmbezirk 23,23,SPD,21,20,26
Stimmbezirk 23,23,SPD,22,23,22
Stimmbezirk 23,23,SPD,23,22,24
Stimmbezirk 23,23,SPD,24,20,27
Stimmbezirk 23,23,SPD,25,23,23
Stimmbezirk 23,23,SPD,26,20,28
Stimmbezirk 23,23,SPD,27,21,25
Stimmbezirk 23,23,SPD,28,24,21
Stimmbezirk 23,23,SPD,29,20,29
Stimmbezirk 23,23,SPD,30,20,30
Stimmbezirk 23,23,FDP,1,34,1
Stimmbezirk 23,23,FDP,2,11,8
Stimmbezirk 23,23,FDP,3,16,3
Stimmbezirk 23,23,FDP,4,30,2
Stimmbezirk 23,23,FDP,5,14,4
Stimmbezirk 23,23,FDP,6,11,9
Stimmbezirk 23,23,FDP,7,11,10
Stimmbezirk 23,23,FDP,8,13,5
Stimmbezirk 23,23,FDP,9,10,12
Stimmbezirk 23,23,FDP,10,8,16
Stimmbezirk 23,23,FDP,11,9,13
Stimmbezirk 23,23,FDP,12,8,17
Stimmbezirk 23,23,FDP,13,13,6
