stimmbezirk,stimmbezirkNr,partei,listenNr,stimmen,erreichterPlatz
Stimmbezirk 22,22,FDP,9,22,3
Stimmbezirk 22,22,FDP,10,7,13
Stimmbezirk 22,22,FDP,11,7,14
Stimmbezirk 22,22,FDP,12,7,15
Stimmbezirk 22,22,FDP,13,8,11
Stimmbezirk 22,22,FDP,14,7,16
Stimmbezirk 22,22,FDP,15,9,10
Stimmbezirk 22,22,FDP,16,5,18
Stimmbezirk 22,22,FDP,17,5,19
Stimmbezirk 22,22,FDP,18,5,20
Stimmbezirk 22,22,FDP,19,5,21
Stimmbezirk 22,22,FDP,20,6,17
Stimmbezirk 22,22,FDP,21,8,12
Stimmbezirk 23,23,CSU,1,158,1
Stimmbezirk 23,23,CSU,2,111,5
Stimmbezirk 23,23,CSU,3,102,9
Stimmbezirk 23,23,CSU,4,123,2
Stimmbezirk 23,23,CSU,5,110,6
Stimmbezirk 23,23,CSU,6,102,10
Stimmbezirk 23,23,CSU,7,87,16
Stimmbezirk 23,23,CSU,8,94,13
Stimmbezirk 23,23,CSU,9,123,3
Stimmbezirk 23,23,CSU,10,98,12
Stimmbezirk 23,23,CSU,11,101,11
Stimmbezirk 23,23,CSU,12,81,18
Stimmbezirk 23,23,CSU,13,93,14
Stimmbezirk 23,23,CSU,14,86,17
Stimmbezirk 23,23,CSU,15,116,4
Stimmbezirk 23,23,CSU,16,88,15
Stimmbezirk 23,23,CSU,17,81,19
Stimmbezirk 23,23,CSU,18,105,7
Stimmbezirk 23,23,CSU,19,81,20
Stimmbezirk 23,23,CSU,20,74,26
Stimmbezirk 23,23,CSU,21,76,23
Stimmbezirk 23,23,CSU,22,70,30
Stimmbezirk 23,23,CSU,23,75,24
Stimmbezirk 23,23,CSU,24,75,25
Stimmbezirk 23,23,CSU,25,77,22
Stimmbezirk 23,23,CSU,26,73,27
Stimmbezirk 23,23,CSU,27,73,28
Stimmbezirk 23,23,CSU,28,79,21
Stimmbezirk 23,23,CSU,29,103,8
Stimmbezirk 23,23,CSU,30,71,29
Stimmbezirk 23,23,FW,1,59,1
Stimmbezirk 23,23,FW,2,29,5
Stimmbezirk 23,23,FW,3,47,2
Stimmbezirk 23,23,FW,4,26,8
Stimmbezirk 23,23,FW,5,42,3
Stimmbezirk 23,23,FW,6,23,15
Stimmbezirk 23,23,FW,7,27,6
Stimmbezirk 23,23,FW,8,24,10
Stimmbezirk 23,23,FW,9,24,11
Stimmbezirk 23,23,FW,10,20,26
Stimmbezirk 23,23,FW,11,23,16
Stimmbezirk 23,23,FW,12,21,20
Stimmbezirk 23,23,FW,13,21,21
Stimmbezirk 23,23,FW,14,21,22
Stimmbezirk 23,23,FW,15,23,17
Stimmbezirk 23,23,FW,16,27,7
Stimmbezirk 23,23,FW,17,21,23
Stimmbezirk 23,23,FW,18,26,9
Stimmbezirk 23,23,FW,19,23,18
Stimmbezirk 23,23,FW,20,24,12
Stimmbezirk 23,23,FW,21,20,27
Stimmbezirk 23,23,FW,22,20,28
Stimmbezirk 23,23,FW,23,24,13
Stimmbezirk 23,23,FW,24,24,14
Stimmbezirk 23,23,FW,25,22,19
Stimmbezirk 23,23,FW,26,21,24
Stimmbezirk 23,23,FW,27,21,25
Stimmbezirk 23,23,FW,28,20,29
Stimmbezirk 23,23,FW,29,20,30
Stimmbezirk 23,23,FW,30,31,4
Stimmbezirk 23,23,Grüne,1,63,1
Stimmbezirk 23,23,Grüne,2,57,3
Stimmbezirk 23,23,Grüne,3,61,2
Stimmbezirk 23,23,Grüne,4,44,9
Stimmbezirk 23,23,Grüne,5,51,5
Stimmbezirk 23,23,Grüne,6,45,8
Stimmbezirk 23,23,Grüne,7,56,4
Stimmbezirk 23,23,Grüne,8,51,6
Stimmbezirk 23,23,Grüne,9,40,11
Stimmbezirk 23,23,Grüne,10,33,19
Stimmbezirk 23,23,Grüne,11,38,14
Stimmbezirk 23,23,Grüne,12,32,22
Stimmbezirk 23,23,Grüne,13,33,20
Stimmbezirk 23,23,Grüne,14,34,17
Stimmbezirk 23,23,Grüne,15,32,23
Stimmbezirk 23,23,Grüne,16,33,21
Stimmbezirk 23,23,Grüne,17,32,24
Stimmbezirk 23,23,Grüne,18,39,12
Stimmbezirk 23,23,Grüne,19,43,10
Stimmbezirk 23,23,Grüne,20,49,7
Stimmbezirk 23,23,Grüne,21,32,25
Stimmbezirk 23,23,Grüne,22,35,16
Stimmbezirk 23,23,Grüne,23,34,18
Stimmbezirk 23,23,Grüne,24,31,26
Stimmbezirk 23,23,Grüne,25,30,28
Stimmbezirk 23,23,Grüne,26,39,13
Stimmbezirk 23,23,Grüne,27,31,27
Stimmbezirk 23,23,Grüne,28,29,30
Stimmbezirk 23,23,Grüne,29,36,15
Stimmbezirk 23,23,Grüne,30,30,29
Stimmbezirk 23,23,SPD,1,83,1
Stimmbezirk 23,23,SPD,2,44,2
Stimmbezirk 23,23,SPD,3,41,3
Stimmbezirk 23,23,SPD,4,38,4
Stimmbezirk 23,23,SPD,5,33,6
Stimmbezirk 23,23,SPD,6,33,7
Stimmbezirk 23,23,SPD,7,37,5
Stimmbezirk 23,23,SPD,8,28,10
Stimmbezirk 23,23,SPD,9,27,12
Stimmbezirk 23,23,SPD,10,28,11
Stimmbezirk 23,23,SPD,11,25,17
Stimmbezirk 23,23,SPD,12,25,18
Stimmbezirk 23,23,SPD,13,27,13
Stimmbezirk 23,23,SPD,14,23,21
Stimmbezirk 23,23,SPD,15,26,16
Stimmbezirk 23,23,SPD,16,27,14
Stimmbezirk 23,23,SPD,17,23,22
Stimmbezirk 23,23,SPD,18,24,20
Stimmbezirk 23,23,SPD,19,30,9
Stimmbezirk 23,23,SPD,20,23,23
Stimmbezirk 23,23,SPD,21,22,25
Stimmbezirk 23,23,SPD,22,22,26
Stimmbezirk 23,23,SPD,23,27,15
Stimmbezirk 23,23,SPD,24,33,8
Stimmbezirk 23,23,SPD,25,21,29
Stimmbezirk 23,23,SPD,26,23,24
Stimmbezirk 23,23,SPD,27,21,30
Stimmbezirk 23,23,SPD,28,22,27
Stimmbezirk 23,23,SPD,29,25,19
Stimmbezirk 23,23,SPD,30,22,28
Stimmbezirk 23,23,FDP,1,35,2
Stimmbezirk 23,23,FDP,2,31,4
Stimmbezirk 23,23,FDP,3,35,3
Stimmbezirk 23,23,FDP,4,30,5
Stimmbezirk 23,23,FDP,5,24,7
Stimmbezirk 23,23,FDP,6,56,1
Stimmbezirk 23,23,FDP,7,24,8
Stimmbezirk 23,23,FDP,8,28,6
Stimmbezirk 23,23,FDP,9,21,9
Stimmbezirk 23,23,FDP,10,13,13
Stimmbezirk 23,23,FDP,11,12,14
Stimmbezirk 23,23,FDP,12,12,15
Stimmbezirk 23,23,FDP,13,11,16
Stimmbezirk 23,23,FDP,14,15,11
Stimmbezirk 23,23,FDP,15,17,10
Stimmbezirk 23,23,FDP,16,11,17
Stimmbezirk 23,23,FDP,17,11,18
Stimmbezirk 23,23,FDP,18,11,19
Stimmbezirk 23,23,FDP,19,11,20
Stimmbezirk 23,23,FDP,20,14,12
Stimmbezirk 23,23,FDP,21,10,21
Stimmbezirk 24,24,CSU,1,99,1
Stimmbezirk 24,24,CSU,2,71,6
Stimmbezirk 24,24,CSU,3,75,3
Stimmbezirk 24,24,CSU,4,78,2
Stimmbezirk 24,24,CSU,5,66,8
Stimmbezirk 24,24,CSU,6,57,11
Stimmbezirk 24,24,CSU,7,49,20
Stimmbezirk 24,24,CSU,8,52,14
Stimmbezirk 24,24,CSU,9,72,4
Stimmbezirk 24,24,CSU,10,46,23
Stimmbezirk 24,24,CSU,11,47,22
Stimmbezirk 24,24,CSU,12,51,17
Stimmbezirk 24,24,CSU,13,61,10
Stimmbezirk 24,24,CSU,14,54,12
Stimmbezirk 24,24,CSU,15,70,7
Stimmbezirk 24,24,CSU,16,63,9
Stimmbezirk 24,24,CSU,17,48,21
Stimmbezirk 24,24,CSU,18,72,5
Stimmbezirk 24,24,CSU,19,52,15
Stimmbezirk 24,24,CSU,20,50,18
Stimmbezirk 24,24,CSU,21,45,24
Stimmbezirk 24,24,CSU,22,40,29
Stimmbezirk 24,24,CSU,23,43,26
Stimmbezirk 24,24,CSU,24,43,27
Stimmbezirk 24,24,CSU,25,50,19
Stimmbezirk 24,24,CSU,26,43,28
Stimmbezirk 24,24,CSU,27,52,16
Stimmbezirk 24,24,CSU,28,44,25
Stimmbezirk 24,24,CSU,29,54,13
Stimmbezirk 24,24,CSU,30,40,30
Stimmbezirk 24,24,FW,1,74,1
Stimmbezirk 24,24,FW,2,42,3
Stimmbezirk 24,24,FW,3,39,4
Stimmbezirk 24,24,FW,4,38,5
Stimmbezirk 24,24,FW,5,57,2
Stimmbezirk 24,24,FW,6,34,8
Stimmbezirk 24,24,FW,7,31,10
Stimmbezirk 24,24,FW,8,31,11
Stimmbezirk 24,24,FW,9,35,7
Stimmbezirk 24,24,FW,10,34,9
Stimmbezirk 24,24,FW,11,28,15
Stimmbezirk 24,24,FW,12,29,13
Stimmbezirk 24,24,FW,13,25,20
Stimmbezirk 24,24,FW,14,29,14
Stimmbezirk 24,24,FW,15,28,16
Stimmbezirk 24,24,FW,16,27,17
Stimmbezirk 24,24,FW,17,24,24
Stimmbezirk 24,24,FW,18,30,12
Stimmbezirk 24,24,FW,19,24,25
Stimmbezirk 24,24,FW,20,24,26
Stimmbezirk 24,24,FW,21,23,27
Stimmbezirk 24,24,FW,22,23,28
Stimmbezirk 24,24,FW,23,26,18
Stimmbezirk 24,24,FW,24,26,19
Stimmbezirk 24,24,FW,25,25,21
Stimmbezirk 24,24,FW,26,22,29
Stimmbezirk 24,24,FW,27,22,30
Stimmbezirk 24,24,FW,28,25,22
Stimmbezirk 24,24,FW,29,25,23
Stimmbezirk 24,24,FW,30,38,6
Stimmbezirk 24,24,Grüne,1,86,1
Stimmbezirk 24,24,Grüne,2,67,4
Stimmbezirk 24,24,Grüne,3,70,3
Stimmbezirk 24,24,Grüne,4,54,5
Stimmbezirk 24,24,Grüne,5,44,7
Stimmbezirk 24,24,Grüne,6,71,2
Stimmbezirk 24,24,Grüne,7,50,6
Stimmbezirk 24,24,Grüne,8,44,8
Stimmbezirk 24,24,Grüne,9,34,11
Stimmbezirk 24,24,Grüne,10,28,23
Stimmbezirk 24,24,Grüne,11,31,17
Stimmbezirk 24,24,Grüne,12,26,27
Stimmbezirk 24,24,Grüne,13,28,24
Stimmbezirk 24,24,Grüne,14,30,18
Stimmbezirk 24,24,Grüne,15,30,19
Stimmbezirk 24,24,Grüne,16,33,12
Stimmbezirk 24,24,Grüne,17,26,28
Stimmbezirk 24,24,Grüne,18,32,14
Stimmbezirk 24,24,Grüne,19,39,10
Stimmbezirk 24,24,Grüne,20,32,15
Stimmbezirk 24,24,Grüne,21,29,21
Stimmbezirk 24,24,Grüne,22,29,22
Stimmbezirk 24,24,Grüne,23,32,16
Stimmbezirk 24,24,Grüne,24,30,20
Stimmbezirk 24,24,Grüne,25,33,13
Stimmbezirk 24,24,Grüne,26,40,9
Stimmbezirk 24,24,Grüne,27,25,29
Stimmbezirk 24,24,Grüne,28,25,30
Stimmbezirk 24,24,Grüne,29,27,26
Stimmbezirk 24,24,Grüne,30,28,25
Stimmbezirk 24,24,SPD,1,156,1
Stimmbezirk 24,24,SPD,2,47,4
Stimmbezirk 24,24,SPD,3,84,2
Stimmbezirk 24,24,SPD,4,40,7
Stimmbezirk 24,24,SPD,5,56,3
Stimmbezirk 24,24,SPD,6,39,8
Stimmbezirk 24,24,SPD,7,43,6
Stimmbezirk 24,24,SPD,8,36,11
Stimmbezirk 24,24,SPD,9,39,9
Stimmbezirk 24,24,SPD,10,46,5
Stimmbezirk 24,24,SPD,11,31,18
Stimmbezirk 24,24,SPD,12,23,28
Stimmbezirk 24,24,SPD,13,33,14
Stimmbezirk 24,24,SPD,14,32,15
Stimmbezirk 24,24,SPD,15,35,12
Stimmbezirk 24,24,SPD,16,38,10
Stimmbezirk 24,24,SPD,17,32,16
Stimmbezirk 24,24,SPD,18,32,17
Stimmbezirk 24,24,SPD,19,34,13
Stimmbezirk 24,24,SPD,20,25,26
Stimmbezirk 24,24,SPD,21,22,29
Stimmbezirk 24,24,SPD,22,30,20
Stimmbezirk 24,24,SPD,23,28,23
Stimmbezirk 24,24,SPD,24,29,22
Stimmbezirk 24,24,SPD,25,30,21
Stimmbezirk 24,24,SPD,26,25,27
Stimmbezirk 24,24,SPD,27,22,30
Stimmbezirk 24,24,SPD,28,28,24
Stimmbezirk 24,24,SPD,29,31,19
Stimmbezirk 24,24,SPD,30,26,25
Stimmbezirk 24,24,FDP,1,43,1
Stimmbezirk 24,24,FDP,2,23,5
Stimmbezirk 24,24,FDP,3,29,3
Stimmbezirk 24,24,FDP,4,19,8
Stimmbezirk 24,24,FDP,5,25,4
Stimmbezirk 24,24,FDP,6,39,2
Stimmbezirk 24,24,FDP,7,20,7
Stimmbezirk 24,24,FDP,8,17,9
Stimmbezirk 24,24,FDP,9,17,10
Stimmbezirk 24,24,FDP,10,11,15
Stimmbezirk 24,24,FDP,11,11,16
Stimmbezirk 24,24,FDP,12,7,21
Stimmbezirk 24,24,FDP,13,11,17
Stimmbezirk 24,24,FDP,14,9,18
Stimmbezirk 24,24,FDP,15,13,11
Stimmbezirk 24,24,FDP,16,12,14
Stimmbezirk 24,24,FDP,17,8,20
Stimmbezirk 24,24,FDP,18,13,12
Stimmbezirk 24,24,FDP,19,9,19
Stimmbezirk 24,24,FDP,20,13,13
Stimmbezirk 24,24,FDP,21,21,6
Stimmbezirk 25,25,CSU,1,118,1
Stimmbezirk 25,25,CSU,2,85,5
Stimmbezirk 25,25,CSU,3,110,2
Stimmbezirk 25,25,CSU,4,82,6
Stimmbezirk 25,25,CSU,5,89,4
Stimmbezirk 25,25,CSU,6,96,3
Stimmbezirk 25,25,CSU,7,76,11
Stimmbezirk 25,25,CSU,8,80,9
Stimmbezirk 25,25,CSU,9,81,8
Stimmbezirk 25,25,CSU,10,61,20
Stimmbezirk 25,25,CSU,11,79,10
Stimmbezirk 25,25,CSU,12,72,14
Stimmbezirk 25,25,CSU,13,70,16
Stimmbezirk 25,25,CSU,14,65,19
Stimmbezirk 25,25,CSU,15,73,13
Stimmbezirk 25,25,CSU,16,74,12
Stimmbezirk 25,25,CSU,17,68,17
Stimmbezirk 25,25,CSU,18,82,7
Stimmbezirk 25,25,CSU,19,67,18
Stimmbezirk 25,25,CSU,20,61,21
Stimmbezirk 25,25,CSU,21,61,22
Stimmbezirk 25,25,CSU,22,50,25
Stimmbezirk 25,25,CSU,23,52,24
Stimmbezirk 25,25,CSU,24,47,29
Stimmbezirk 25,25,CSU,25,72,15
Stimmbezirk 25,25,CSU,26,50,26
Stimmbezirk 25,25,CSU,27,55,23
Stimmbezirk 25,25,CSU,28,50,27
Stimmbezirk 25,25,CSU,29,49,28
Stimmbezirk 25,25,CSU,30,37,30
Stimmbezirk 25,25,FW,1,59,1
Stimmbezirk 25,25,FW,2,25,4
Stimmbezirk 25,25,FW,3,43,2
Stimmbezirk 25,25,FW,4,20,7
Stimmbezirk 25,25,FW,5,40,3
Stimmbezirk 25,25,FW,6,13,17
Stimmbezirk 25,25,FW,7,11,23
Stimmbezirk 25,25,FW,8,13,18
Stimmbezirk 25,25,FW,9,17,10
Stimmbezirk 25,25,FW,10,13,19
Stimmbezirk 25,25,FW,11,22,5
Stimmbezirk 25,25,FW,12,10,26
Stimmbezirk 25,25,FW,13,10,27
Stimmbezirk 25,25,FW,14,13,20
Stimmbezirk 25,25,FW,15,18,9
Stimmbezirk 25,25,FW,16,15,12
Stimmbezirk 25,25,FW,17,12,21
Stimmbezirk 25,25,FW,18,15,13
Stimmbezirk 25,25,FW,19,12,22
Stimmbezirk 25,25,FW,20,16,11
Stimmbezirk 25,25,FW,21,10,28
Stimmbezirk 25,25,FW,22,10,29
Stimmbezirk 25,25,FW,23,11,24
Stimmbezirk 25,25,FW,24,22,6
Stimmbezirk 25,25,FW,25,11,25
Stimmbezirk 25,25,FW,26,14,15
Stimmbezirk 25,25,FW,27,9,30
Stimmbezirk 25,25,FW,28,14,16
Stimmbezirk 25,25,FW,29,15,14
Stimmbezirk 25,25,FW,30,20,8
Stimmbezirk 25,25,Grüne,1,65,1
Stimmbezirk 25,25,Grüne,2,52,3
Stimmbezirk 25,25,Grüne,3,57,2
Stimmbezirk 25,25,Grüne,4,40,7
Stimmbezirk 25,25,Grüne,5,29,14
Stimmbezirk 25,25,Grüne,6,39,8
Stimmbezirk 25,25,Grüne,7,41,5
Stimmbezirk 25,25,Grüne,8,46,4
Stimmbezirk 25,25,Grüne,9,29,15
Stimmbezirk 25,25,Grüne,10,23,27
Stimmbezirk 25,25,Grüne,11,33,10
Stimmbezirk 25,25,Grüne,12,24,25
Stimmbezirk 25,25,Grüne,13,25,22
Stimmbezirk 25,25,Grüne,14,28,18
Stimmbezirk 25,25,Grüne,15,27,19
Stimmbezirk 25,25,Grüne,16,29,16
Stimmbezirk 25,25,Grüne,17,29,17
Stimmbezirk 25,25,Grüne,18,25,23
Stimmbezirk 25,25,Grüne,19,41,6
Stimmbezirk 25,25,Grüne,20,26,21
Stimmbezirk 25,25,Grüne,21,23,28
Stimmbezirk 25,25,Grüne,22,27,20
Stimmbezirk 25,25,Grüne,23,32,11
Stimmbezirk 25,25,Grüne,24,21,29
Stimmbezirk 25,25,Grüne,25,25,24
Stimmbezirk 25,25,Grüne,26,30,13
Stimmbezirk 25,25,Grüne,27,31,12
Stimmbezirk 25,25,Grüne,28,20,30
Stimmbezirk 25,25,Grüne,29,35,9
Stimmbezirk 25,25,Grüne,30,24,26
Stimmbezirk 25,25,SPD,1,91,1
Stimmbezirk 25,25,SPD,2,40,3
Stimmbezirk 25,25,SPD,3,40,4
Stimmbezirk 25,25,SPD,4,32,7
Stimmbezirk 25,25,SPD,5,42,2
Stimmbezirk 25,25,SPD,6,38,5
Stimmbezirk 25,25,SPD,7,35,6
Stimmbezirk 25,25,SPD,8,23,12
Stimmbezirk 25,25,SPD,9,18,21
Stimmbezirk 25,25,SPD,10,26,10
Stimmbezirk 25,25,SPD,11,23,13
Stimmbezirk 25,25,SPD,12,23,14
Stimmbezirk 25,25,SPD,13,27,8
Stimmbezirk 25,25,SPD,14,17,24
Stimmbezirk 25,25,SPD,15,27,9
Stimmbezirk 25,25,SPD,16,20,17
Stimmbezirk 25,25,SPD,17,25,11
Stimmbezirk 25,25,SPD,18,17,25
Stimmbezirk 25,25,SPD,19,23,15
Stimmbezirk 25,25,SPD,20,18,22
Stimmbezirk 25,25,SPD,21,21,16
Stimmbezirk 25,25,SPD,22,15,27
Stimmbezirk 25,25,SPD,23,19,18
Stimmbezirk 25,25,SPD,24,19,19
Stimmbezirk 25,25,SPD,25,17,26
Stimmbezirk 25,25,SPD,26,19,20
Stimmbezirk 25,25,SPD,27,13,28
Stimmbezirk 25,25,SPD,28,13,29
Stimmbezirk 25,25,SPD,29,18,23
Stimmbezirk 25,25,SPD,30,13,30
Stimmbezirk 25,25,FDP,1,46,3
Stimmbezirk 25,25,FDP,2,42,4
Stimmbezirk 25,25,FDP,3,50,2
Stimmbezirk 25,25,FDP,4,36,5
Stimmbezirk 25,25,FDP,5,32,7
Stimmbezirk 25,25,FDP,6,71,1
Stimmbezirk 25,25,FDP,7,33,6
Stimmbezirk 25,25,FDP,8,20,9
Stimmbezirk 25,25,FDP,9,32,8
Stimmbezirk 25,25,FDP,10,12,11
Stimmbezirk 25,25,FDP,11,8,16
Stimmbezirk 25,25,FDP,12,8,17
Stimmbezirk 25,25,FDP,13,9,13
Stimmbezirk 25,25,FDP,14,8,18
Stimmbezirk 25,25,FDP,15,9,14
Stimmbezirk 25,25,FDP,16,12,12
Stimmbezirk 25,25,FDP,17,8,19
Stimmbezirk 25,25,FDP,18,8,20
Stimmbezirk 25,25,FDP,19,8,21
Stimmbezirk 25,25,FDP,20,9,15
Stimmbezirk 25,25,FDP,21,17,10
Stimmbezirk 31,31,CSU,1,333,1
Stimmbezirk 31,31,CSU,2,189,9
Stimmbezirk 31,31,CSU,3,228,5
Stimmbezirk 31,31,CSU,4,239,4
Stimmbezirk 31,31,CSU,5,208,6
Stimmbezirk 31,31,CSU,6,165,12
Stimmbezirk 31,31,CSU,7,187,10
Stimmbezirk 31,31,CSU,8,195,8
Stimmbezirk 31,31,CSU,9,257,2
Stimmbezirk 31,31,CSU,10,123,20
Stimmbezirk 31,31,CSU,11,148,13
Stimmbezirk 31,31,CSU,12,184,11
Stimmbezirk 31,31,CSU,13,133,15
Stimmbezirk 31,31,CSU,14,113,22
Stimmbezirk 31,31,CSU,15,205,7
Stimmbezirk 31,31,CSU,16,128,17
Stimmbezirk 31,31,CSU,17,147,14
Stimmbezirk 31,31,CSU,18,247,3
Stimmbezirk 31,31,CSU,19,112,23
Stimmbezirk 31,31,CSU,20,125,18
Stimmbezirk 31,31,CSU,21,97,26
Stimmbezirk 31,31,CSU,22,76,29
Stimmbezirk 31,31,CSU,23,82,28
Stimmbezirk 31,31,CSU,24,75,30
Stimmbezirk 31,31,CSU,25,123,21
Stimmbezirk 31,31,CSU,26,124,19
Stimmbezirk 31,31,CSU,27,85,27
Stimmbezirk 31,31,CSU,28,110,24
Stimmbezirk 31,31,CSU,29,109,25
Stimmbezirk 31,31,CSU,30,131,16
Stimmbezirk 31,31,FW,1,138,2
Stimmbezirk 31,31,FW,2,77,5
Stimmbezirk 31,31,FW,3,107,4
Stimmbezirk 31,31,FW,4,44,9
Stimmbezirk 31,31,FW,5,215,1
Stimmbezirk 31,31,FW,6,42,11
Stimmbezirk 31,31,FW,7,37,16
Stimmbezirk 31,31,FW,8,29,21
Stimmbezirk 31,31,FW,9,44,10
Stimmbezirk 31,31,FW,10,31,20
Stimmbezirk 31,31,FW,11,52,6
Stimmbezirk 31,31,FW,12,40,13
Stimmbezirk 31,31,FW,13,23,27
Stimmbezirk 31,31,FW,14,28,22
Stimmbezirk 31,31,FW,15,48,7
Stimmbezirk 31,31,FW,16,33,19
Stimmbezirk 31,31,FW,17,26,25
Stimmbezirk 31,31,FW,18,41,12
Stimmbezirk 31,31,FW,19,38,15
Stimmbezirk 31,31,FW,20,39,14
Stimmbezirk 31,31,FW,21,20,29
Stimmbezirk 31,31,FW,22,25,26
Stimmbezirk 31,31,FW,23,22,28
Stimmbezirk 31,31,FW,24,34,18
Stimmbezirk 31,31,FW,25,27,24
Stimmbezirk 31,31,FW,26,20,30
Stimmbezirk 31,31,FW,27,28,23
Stimmbezirk 31,31,FW,28,35,17
Stimmbezirk 31,31,FW,29,48,8
Stimmbezirk 31,31,FW,30,131,3
Stimmbezirk 31,31,Grüne,1,153,1
Stimmbezirk 31,31,Grüne,2,95,5
Stimmbezirk 31,31,Grüne,3,138,2
Stimmbezirk 31,31,Grüne,4,91,6
Stimmbezirk 31,31,Grüne,5,58,10
Stimmbezirk 31,31,Grüne,6,102,4
Stimmbezirk 31,31,Grüne,7,86,7
Stimmbezirk 31,31,Grüne,8,125,3
Stimmbezirk 31,31,Grüne,9,51,14
Stimmbezirk 31,31,Grüne,10,39,20
Stimmbezirk 31,31,Grüne,11,62,9
Stimmbezirk 31,31,Grüne,12,31,27
Stimmbezirk 31,31,Grüne,13,44,18
Stimmbezirk 31,31,Grüne,14,45,17
Stimmbezirk 31,31,Grüne,15,49,16
Stimmbezirk 31,31,Grüne,16,34,24
Stimmbezirk 31,31,Grüne,17,52,12
Stimmbezirk 31,31,Grüne,18,34,25
Stimmbezirk 31,31,Grüne,19,76,8
Stimmbezirk 31,31,Grüne,20,43,19
Stimmbezirk 31,31,Grüne,21,32,26
Stimmbezirk 31,31,Grüne,22,50,15
Stimmbezirk 31,31,Grüne,23,52,13
Stimmbezirk 31,31,Grüne,24,28,28
Stimmbezirk 31,31,Grüne,25,36,22
Stimmbezirk 31,31,Grüne,26,39,21
Stimmbezirk 31,31,Grüne,27,36,23
Stimmbezirk 31,31,Grüne,28,26,30
Stimmbezirk 31,31,Grüne,29,58,11
Stimmbezirk 31,31,Grüne,30,28,29
Stimmbezirk 31,31,SPD,1,350,1
Stimmbezirk 31,31,SPD,2,125,4
Stimmbezirk 31,31,SPD,3,164,2
Stimmbezirk 31,31,SPD,4,83,8
Stimmbezirk 31,31,SPD,5,136,3
Stimmbezirk 31,31,SPD,6,99,5
Stimmbezirk 31,31,SPD,7,89,6
Stimmbezirk 31,31,SPD,8,76,12
Stimmbezirk 31,31,SPD,9,89,7
Stimmbezirk 31,31,SPD,10,83,9
Stimmbezirk 31,31,SPD,11,56,18
Stimmbezirk 31,31,SPD,12,57,17
Stimmbezirk 31,31,SPD,13,48,24
Stimmbezirk 31,31,SPD,14,48,25
Stimmbezirk 31,31,SPD,15,69,14
Stimmbezirk 31,31,SPD,16,79,11
Stimmbezirk 31,31,SPD,17,70,13
Stimmbezirk 31,31,SPD,18,48,26
Stimmbezirk 31,31,SPD,19,50,21
Stimmbezirk 31,31,SPD,20,45,27
Stimmbezirk 31,31,SPD,21,56,19
Stimmbezirk 31,31,SPD,22,50,22
Stimmbezirk 31,31,SPD,23,44,28
Stimmbezirk 31,31,SPD,24,54,20
Stimmbezirk 31,31,SPD,25,50,23
Stimmbezirk 31,31,SPD,26,69,15
Stimmbezirk 31,31,SPD,27,44,29
Stimmbezirk 31,31,SPD,28,38,30
Stimmbezirk 31,31,SPD,29,82,10
Stimmbezirk 31,31,SPD,30,61,16
Stimmbezirk 31,31,FDP,1,73,2
Stimmbezirk 31,31,FDP,2,64,3
Stimmbezirk 31,31,FDP,3,63,4
Stimmbezirk 31,31,FDP,4,35,5
Stimmbezirk 31,31,FDP,5,25,7
Stimmbezirk 31,31,FDP,6,138,1
Stimmbezirk 31,31,FDP,7,18,11
Stimmbezirk 31,31,FDP,8,14,13
Stimmbezirk 31,31,FDP,9,29,6
Stimmbezirk 31,31,FDP,10,22,9
Stimmbezirk 31,31,FDP,11,13,16
Stimmbezirk 31,31,FDP,12,10,19
Stimmbezirk 31,31,FDP,13,12,17
Stimmbezirk 31,31,FDP,14,25,8
Stimmbezirk 31,31,FDP,15,15,12
Stimmbezirk 31,31,FDP,16,14,14
Stimmbezirk 31,31,FDP,17,9,20
Stimmbezirk 31,31,FDP,18,14,15
Stimmbezirk 31,31,FDP,19,7,21
Stimmbezirk 31,31,FDP,20,12,18
Stimmbezirk 31,31,FDP,21,20,10
Stimmbezirk 32,32,CSU,1,335,1
Stimmbezirk 32,32,CSU,2,200,7
Stimmbezirk 32,32,CSU,3,197,9
Stimmbezirk 32,32,CSU,4,220,4
Stimmbezirk 32,32,CSU,5,200,8
Stimmbezirk 32,32,CSU,6,167,12
Stimmbezirk 32,32,CSU,7,218,5
Stimmbezirk 32,32,CSU,8,191,11
Stimmbezirk 32,32,CSU,9,194,10
Stimmbezirk 32,32,CSU,10,153,15
Stimmbezirk 32,32,CSU,11,146,20
Stimmbezirk 32,32,CSU,12,228,3
Stimmbezirk 32,32,CSU,13,147,19
Stimmbezirk 32,32,CSU,14,118,24
Stimmbezirk 32,32,CSU,15,211,6
Stimmbezirk 32,32,CSU,16,135,23
Stimmbezirk 32,32,CSU,17,150,17
Stimmbezirk 32,32,CSU,18,262,2
Stimmbezirk 32,32,CSU,19,151,16
Stimmbezirk 32,32,CSU,20,165,13
Stimmbezirk 32,32,CSU,21,107,27
Stimmbezirk 32,32,CSU,22,103,28
Stimmbezirk 32,32,CSU,23,94,29
Stimmbezirk 32,32,CSU,24,115,25
Stimmbezirk 32,32,CSU,25,158,14
Stimmbezirk 32,32,CSU,26,142,21
Stimmbezirk 32,32,CSU,27,90,30
Stimmbezirk 32,32,CSU,28,111,26
Stimmbezirk 32,32,CSU,29,136,22
